record_index,working_ion,electrode_uid,dup_exact_electrode_uid,dup_same_ion_framework_charge_discharge_formula,dup_same_ion_charge_discharge_ids,dup_same_framework_uid,dup_same_ion_battery_formula_framework
Na_000264,Na,el_04c29df46db8a2bc,False,False,False,False,False
Na_000265,Na,el_f709b90a3fafacdd,False,False,False,False,False
Na_000266,Na,el_8ba14477d984f04f,False,False,False,False,False
Na_000267,Na,el_f5b47127c2aae0e3,False,False,False,False,False
Na_000268,Na,el_21cfc3c3cef9c7c5,False,False,False,False,False
Na_000269,Na,el_225d8aff4727bda6,False,False,False,False,False
Na_000270,Na,el_32ad84955dfb99b0,False,False,False,False,False
Na_000271,Na,el_abd6481dd5d23bbe,False,False,False,False,False
Na_000272,Na,el_5080d52b3a25f0cd,False,False,False,False,False
Na_000273,Na,el_89158569cc823574,False,False,False,False,False
Na_000274,Na,el_386448352609b76d,False,False,False,False,False
Na_000275,Na,el_5c0060b92a6d3502,False,False,False,False,False
Na_000276,Na,el_427fdb675e1c0e4d,False,False,False,False,False
Na_000277,Na,el_f5bcc13a99d8e729,False,False,False,False,False
Na_000278,Na,el_8bc9fe3300a14bd5,False,False,False,False,False
Na_000279,Na,el_8f9250e8b1939826,False,False,False,False,False
Na_000280,Na,el_1c5922604802d586,False,False,False,False,False
Na_000281,Na,el_10b1513533083582,False,False,False,False,False
Na_000282,Na,el_9991a682508ead0e,False,False,False,False,False
Na_000283,Na,el_826262ca87f3aca1,False,False,False,False,False
Na_000284,Na,el_5273b13cec6a74da,False,False,False,False,False
Na_000285,Na,el_f2ffd60d148b5533,False,True,False,True,True
Na_000286,Na,el_218b2b75403fd262,False,True,False,True,True
Na_000287,Na,el_921ba679caa58895,False,False,False,False,False
Na_000288,Na,el_2bc70cf60c9873b4,False,False,False,False,False
Na_000289,Na,el_5a30cbfdb370aa8c,False,True,False,True,True
Na_000290,Na,el_f86d673f3941dc49,False,True,False,True,True
Na_000291,Na,el_ce5799b09630d297,False,False,False,False,False
Na_000292,Na,el_512cf0a84366ea94,False,True,False,True,True
Na_000293,Na,el_033fc7a4ef787e53,False,True,False,True,True
Na_000294,Na,el_3df781b198a5b73c,False,True,False,True,True
Na_000295,Na,el_cf7b7b4bf8479337,False,True,False,True,True
Na_000296,Na,el_b474bc091d6f94d3,False,True,False,True,True
Na_000297,Na,el_ff47a124b7d2a8ad,False,True,False,True,True
Na_000298,Na,el_e37d253266c4438e,False,True,False,True,True
Na_000299,Na,el_d2bb7edff955b7d6,False,False,False,False,False
Na_000300,Na,el_8b323a458d1f36f4,False,False,False,False,False
Na_000301,Na,el_e3d0c6d8840b251f,False,False,False,False,False
Na_000302,Na,el_ed9a215f2aeaa763,False,False,False,False,False
Na_000303,Na,el_ab8178bfdad8c49c,False,False,False,False,False
Na_000304,Na,el_d4f9c5dc63e2a6c1,False,False,False,False,False
Na_000305,Na,el_6c5c98b755cc3dcc,False,False,False,False,False
Na_000306,Na,el_e28b41a66b07e195,False,False,False,False,False
Na_000307,Na,el_c511a0e75af1fa9a,False,False,False,False,False
Na_000308,Na,el_3cbcab4a3fab6c56,False,False,False,False,False
Na_000309,Na,el_c4cd74145d6ebc5e,False,False,False,False,False
Na_000310,Na,el_e5632c248f40c596,False,False,False,False,False
Na_000311,Na,el_3fc83ce88abbdd49,False,False,False,False,False
Na_000312,Na,el_312c653c4852cc22,False,False,False,False,False
Na_000313,Na,el_9d4201c75290201d,False,False,False,False,False
Na_000314,Na,el_fc275d2f32d158ac,False,False,False,False,False
Na_000315,Na,el_ca7a2b3ff6323aef,False,False,False,False,False
Na_000316,Na,el_cb2f4879050572ad,False,False,False,False,False
Na_000317,Na,el_e05e95e22ef29d5b,False,False,False,False,False
Na_000318,Na,el_2b5518cc0c1dcf7b,False,False,False,False,False
Na_000319,Na,el_1f4ac68c330847f2,False,False,False,False,False
Na_000320,Na,el_7b99bdd6c891c0e0,False,False,False,False,False
Na_000321,Na,el_91fa3c13ca3e8593,False,False,False,False,False
Na_000322,Na,el_e393253c2cad94d2,False,False,False,False,False
Na_000323,Na,el_8863d0b559f80baa,False,False,False,False,False
Na_000324,Na,el_9d72bc13f4615a30,False,False,False,False,False
Na_000325,Na,el_ae223b4df53071b9,False,False,False,False,False
Na_000326,Na,el_a45d24cd50d51611,False,True,False,True,True
Na_000327,Na,el_8daa09bb2c5f68fd,False,True,False,True,True
Na_000328,Na,el_9f645116f23d8273,False,True,False,True,True
Na_000329,Na,el_e8109d9748be553c,False,True,False,True,True
Na_000330,Na,el_b55d752676773cb6,False,True,False,True,True
Na_000331,Na,el_57275c2565d2ff36,False,True,False,True,True
Na_000332,Na,el_f13b81ef83c8c454,False,False,False,False,False
Na_000333,Na,el_dcee1c5672aeda20,False,False,False,False,False
Na_000334,Na,el_2d7518b8665d454b,False,False,False,False,False
Na_000335,Na,el_7d4f0a2447a206de,False,False,False,True,False
Na_000336,Na,el_dbfb555cf0fc41f5,False,True,False,True,True
Na_000337,Na,el_02d543b1b2f9feb6,False,False,False,False,False
Na_000338,Na,el_030f8a9ce924189c,False,False,False,True,False
Na_000339,Na,el_965c31453d1ac3e3,False,False,False,False,False
Na_000340,Na,el_fc5b106f4aa88b21,False,True,False,True,True
Na_000341,Na,el_115fb0574ba141f0,False,True,False,True,True
Na_000342,Na,el_20e5f2bc3682ed69,False,False,False,True,False
Na_000343,Na,el_6f5ecf9882e76ee6,False,False,False,False,False
Na_000344,Na,el_2e64971f2ac1b611,False,True,False,True,True
Na_000345,Na,el_df11291a47cc03db,False,False,False,False,False
Na_000346,Na,el_fb7a50a28d0e5b64,False,True,False,True,True
Na_000347,Na,el_697d45826a0bf2b6,False,False,False,False,False
Na_000348,Na,el_c38b9057ce4dd302,False,False,False,False,False
Na_000349,Na,el_dbcdc84e8f66137a,False,False,False,False,False
Na_000350,Na,el_db9e9962c088ce1d,False,True,False,True,True
Na_000351,Na,el_d884d34ffddc0456,False,False,False,False,False
Na_000352,Na,el_ae3c0ec0d9ae2f67,False,False,False,False,False
Na_000353,Na,el_99b5c054731832fd,False,False,False,False,False
Na_000354,Na,el_bb15289343454236,False,True,False,True,True
Na_000355,Na,el_70ee8993d2be6ff8,False,False,False,False,False
Na_000356,Na,el_45bcb1d88cfb93a1,False,False,False,False,False
Na_000357,Na,el_defc622fdf4995ac,False,False,False,False,False
Na_000358,Na,el_4167777aa42f386a,False,False,False,False,False
Na_000359,Na,el_375cb259a3a8f431,False,False,False,True,False
Na_000360,Na,el_8dc6bfe81ebafd49,False,False,False,False,False
Na_000361,Na,el_d15ec0e42c369f7a,False,False,False,True,False
Na_000362,Na,el_4af5a78588dde7b6,False,False,False,False,False
Na_000363,Na,el_0cc7e94a18201874,False,False,False,False,False
Na_000364,Na,el_c4726c72f1b624a1,False,False,False,False,False
Na_000365,Na,el_06b7aedeb4e3ec54,False,False,False,False,False
Na_000366,Na,el_2df3934d5d16fa2c,False,False,False,False,False
Na_000367,Na,el_2a4c3c2a433b6fce,False,False,False,False,False
Na_000368,Na,el_eee9fb9b6565ca7c,False,False,False,False,False
Na_000369,Na,el_3b999c7065197d07,False,False,False,True,False
Na_000370,Na,el_cb3ee00743258681,False,False,False,False,False
Na_000371,Na,el_f928b8559476e2e6,False,False,False,True,False
Na_000372,Na,el_9ce93c60bd085f8f,False,False,False,True,False
Na_000373,Na,el_268ebd43192b71cf,False,False,False,False,False
Na_000374,Na,el_99864066fc48087b,False,False,False,True,False
Na_000375,Na,el_a391265d303c14d7,False,False,False,False,False
Na_000376,Na,el_46fa4131388ea081,False,False,False,False,False
Na_000377,Na,el_a29733f577edfd13,False,False,False,False,False
Na_000378,Na,el_0201bc32abb6ff63,False,False,False,False,False
Na_000379,Na,el_16ead5dd8757795e,False,False,False,False,False
Na_000380,Na,el_d127e9398f9f907f,False,False,False,True,False
Na_000381,Na,el_5fb9b47645d6cc1f,False,False,False,True,False
Na_000382,Na,el_666755eb125a93d0,False,False,False,False,False
Na_000383,Na,el_7af83d0174686aae,False,True,False,True,True
Na_000384,Na,el_d2707e75545a2aa9,False,True,False,True,True
Na_000385,Na,el_ace798dbda1be2b8,False,False,False,True,False
Na_000386,Na,el_8092cb2052453de8,False,False,False,True,False
Na_000387,Na,el_bc4a98acaf16fd55,False,False,False,False,False
Na_000388,Na,el_09beecb988908cef,False,False,False,False,False
Na_000389,Na,el_92b8589d7236b9e9,False,False,False,False,False
Na_000390,Na,el_06c36b987af4faa4,False,False,False,False,False
Na_000391,Na,el_262485587e35ce17,False,False,False,False,False
Na_000392,Na,el_669213c244758fc8,False,False,False,False,False
Na_000393,Na,el_0ce3e2a131c43fd7,False,True,False,True,True
Na_000394,Na,el_8f9e52b317e40e54,False,False,False,False,False
Na_000395,Na,el_c7d8b7fdbcc527f5,False,False,False,False,False
Na_000396,Na,el_0acfbff5b8e47a80,False,True,False,True,True
Na_000397,Na,el_a77bf1b153ea4538,False,False,False,False,False
Na_000398,Na,el_72e8dad2de48f422,False,True,False,True,True
Na_000399,Na,el_52d133531d8c830d,False,False,False,False,False
Na_000400,Na,el_b1e5427f3145faee,False,True,False,True,True
Na_000401,Na,el_e416d7a6f4ba4636,False,False,False,True,False
Na_000402,Na,el_cd71693f6ee963ee,False,False,False,True,False
Na_000403,Na,el_3a2040b81962d78e,False,True,False,True,True
Na_000404,Na,el_ea00354b5f96d7f2,False,False,False,False,False
Na_000405,Na,el_6ca1aa29233ab3d9,False,True,False,True,True
Na_000406,Na,el_d21851bee9919b2b,False,False,False,False,False
Na_000407,Na,el_eea9dacc243bb4ed,False,True,False,True,True
Na_000408,Na,el_20f7acf0ea6df86b,False,True,False,True,True
Na_000409,Na,el_a05ab99a2a3b4017,False,False,False,False,False
Na_000410,Na,el_d6d5ef164f2325a4,False,False,False,False,False
Na_000411,Na,el_531de589bd225059,False,True,False,True,True
Na_000412,Na,el_46f842be9d3cbc35,False,True,False,True,True
Na_000413,Na,el_a1f2a1dbf42d81ab,False,True,False,True,True
Na_000414,Na,el_5698b42caac6b17d,False,False,False,False,False
Na_000415,Na,el_b4610513429193fe,False,False,False,False,False
K_000000,K,el_0c60714f41451e9a,False,False,False,False,False
K_000001,K,el_d95d2d8a0708222e,False,False,False,False,False
K_000002,K,el_80390ebafedb8f3a,False,False,False,False,False
K_000003,K,el_a568e8d046a9e346,False,False,False,False,False
K_000004,K,el_8f5e2822334ae15a,False,False,False,False,False
K_000005,K,el_83b1820a521f3b32,False,False,False,False,False
K_000006,K,el_f6de3d8e91a74199,False,False,False,False,False
K_000007,K,el_15538c38985b387a,False,False,False,False,False
K_000008,K,el_eac1102b865ba389,False,False,False,False,False
K_000009,K,el_ea701cce78deb655,False,False,False,False,False
K_000010,K,el_20f6867efd93bfbd,False,False,False,True,False
K_000011,K,el_f1fee206483a54be,False,False,False,True,False
K_000012,K,el_95e6d34b744aad9a,False,False,False,False,False
K_000013,K,el_e3058519eed854c9,False,False,False,False,False
K_000014,K,el_990f43bf0d491225,False,False,False,False,False
K_000015,K,el_b09f8f9c6211ea90,False,False,False,False,False
K_000016,K,el_c0fb382b61a48792,False,False,False,False,False
K_000017,K,el_eed4ff4f5c4aee3a,False,False,False,False,False
K_000018,K,el_49dddab088d23e9d,False,False,False,False,False
K_000019,K,el_2ce6d3055f028c4d,False,False,False,False,False
K_000020,K,el_4ed7f08f637167e0,False,False,False,False,False
K_000021,K,el_cd264e0b922e4c48,False,False,False,False,False
K_000022,K,el_a4a948606d5ac4c2,False,False,False,False,False
K_000023,K,el_0cd31c83312a66d9,False,False,False,False,False
K_000024,K,el_86121f238328dfe4,False,False,False,False,False
K_000025,K,el_9b55684206cfc524,False,False,False,False,False
K_000026,K,el_1e68398fab162bbc,False,False,False,False,False
K_000027,K,el_9a4980c37a4128b2,False,False,False,False,False
K_000028,K,el_631c7cd0c454e4d6,False,True,False,True,True
K_000029,K,el_844551e2557c4f8e,False,False,False,False,False
K_000030,K,el_9f9ba1cd2b53c0ca,False,False,False,False,False
K_000031,K,el_e55116dae2a4023c,False,True,False,True,True
K_000032,K,el_3e41360af2c395f9,False,False,False,True,False
K_000033,K,el_e7730b5cc7d84f5c,False,False,False,False,False
K_000034,K,el_c297acea393e1e0c,False,False,False,False,False
K_000035,K,el_9c13c0389f83930b,False,True,False,True,True
K_000036,K,el_2c3447cd04d7dac1,False,True,False,True,True
K_000037,K,el_2b5044fbdbeac8fb,False,False,False,False,False
K_000038,K,el_79da7c5200734f59,False,False,False,False,False
K_000039,K,el_7b25916c9b202a55,False,False,False,False,False
K_000040,K,el_fa1c8a8111bbf7fc,False,False,False,False,False
K_000041,K,el_207bca6cdff150d8,False,False,False,False,False
K_000042,K,el_6db2e7dd359a9906,False,False,False,False,False
K_000043,K,el_0246693ea752e670,False,False,False,False,False
K_000044,K,el_8282c07fba2cd4bf,False,False,False,False,False
K_000045,K,el_c3446cd1c16e84d8,False,False,False,False,False
K_000046,K,el_27ec019f013723bd,False,False,False,True,False
K_000047,K,el_9c05c15ba0efebe8,False,False,False,True,False
K_000048,K,el_97bcb95f57855241,False,False,False,False,False
K_000049,K,el_bf6168ed141b02a4,False,False,False,False,False
K_000050,K,el_0d22ec9c4e6ed7f0,False,False,False,False,False
K_000051,K,el_b491f4a78612fa9c,False,False,False,False,False
K_000052,K,el_55dc32599e65eb12,False,False,False,False,False
K_000053,K,el_a06f0b7e9f71b8f6,False,True,False,True,True
K_000054,K,el_89178eae0662cc50,False,True,False,True,True
K_000055,K,el_31dda7909de10b16,False,True,False,True,True
K_000056,K,el_093f4789b4607332,False,False,False,True,False
K_000057,K,el_b03cf87510e909f8,False,False,False,False,False
K_000058,K,el_a3892a6624ba6e2b,False,False,False,False,False
K_000059,K,el_60d10d277834c93f,False,False,False,True,False
K_000060,K,el_70a590b49845f8d3,False,False,False,True,False
K_000061,K,el_9c6f3b456917bf7f,False,False,False,False,False
K_000062,K,el_a63a633bbae27cd5,False,False,False,False,False
K_000063,K,el_5fb72218d8ad7ede,False,False,False,False,False
K_000064,K,el_1f05313695568ffe,False,False,False,False,False
K_000065,K,el_8083baee0abd6bfe,False,False,False,False,False
K_000066,K,el_a84807f22c6c52f0,False,False,False,False,False
K_000067,K,el_bd56c58687b4c5bd,False,False,False,False,False
K_000068,K,el_3b4a5eda180d5333,False,False,False,False,False
K_000069,K,el_c4aeaf1a02643af6,False,False,False,False,False
K_000070,K,el_fbc4ab0e6a5eb4d4,False,False,False,False,False
K_000071,K,el_cdfc46705562c8ba,False,False,False,False,False
K_000072,K,el_a9670094f96f8364,False,False,False,True,False
K_000073,K,el_17915c5f5d25647b,False,False,False,True,False
K_000074,K,el_450d29aac357f5c5,False,False,False,True,False
K_000075,K,el_532a9ac2df18559f,False,False,False,False,False
K_000076,K,el_7186349f6dd976b8,False,False,False,False,False
K_000077,K,el_813686fca405add7,False,False,False,False,False
K_000078,K,el_42d83ed1c93690ab,False,True,False,True,True
K_000079,K,el_d6422d6a5ba47f7f,False,True,False,True,True
K_000080,K,el_a40b2718edf0bb80,False,False,False,False,False
K_000081,K,el_ee9162482ac064bd,False,False,False,True,False
K_000082,K,el_541e29719ba93a45,False,False,False,True,False
K_000083,K,el_925c096d27b2f6c9,False,False,False,False,False
K_000084,K,el_e68f933f13eda10b,False,False,False,False,False
K_000085,K,el_e65b63353a983619,False,True,False,True,True
K_000086,K,el_0e10f186ab45ffc3,False,True,False,True,True
K_000087,K,el_6e90736d5fa9e88b,False,False,False,False,False
K_000088,K,el_3610d84b3dde84c0,False,False,False,False,False
K_000089,K,el_6dd6b65d67ec0f20,False,False,False,False,False
K_000090,K,el_5a39538f4e86289a,False,False,False,False,False
K_000091,K,el_07ae811ebf839366,False,False,False,False,False
K_000092,K,el_53d68f6486fd0c04,False,False,False,False,False
K_000093,K,el_723515efae8895f7,False,False,False,False,False
K_000094,K,el_e6419a794f14be4d,False,False,False,False,False
K_000095,K,el_26d46a6c3779bf88,False,False,False,False,False
K_000096,K,el_43ba5d699622aa1f,False,False,False,False,False
K_000097,K,el_69a28b9f1f52ef4c,False,False,False,False,False
K_000098,K,el_f53192f8a0fada48,False,False,False,False,False
K_000099,K,el_ae4ac6d5b0713bc5,False,False,False,False,False
K_000100,K,el_eb873120ecec56a2,False,False,False,False,False
K_000101,K,el_4fe0c60efcdd4c73,False,False,False,False,False
K_000102,K,el_08058d000cff7d38,False,False,False,False,False
K_000103,K,el_87256b1d69f84dce,False,False,False,False,False
K_000104,K,el_00666dc9cd0cb21a,False,False,False,False,False
K_000105,K,el_3c89b2e654d3952e,False,False,False,False,False
K_000106,K,el_fc2575af207203e7,False,False,False,False,False
K_000107,K,el_5e410a6db6bdbd46,False,False,False,False,False
K_000108,K,el_911bda5ac426ad03,False,False,False,False,False
K_000109,K,el_e4fd58fe39b2bea0,False,False,False,False,False
K_000110,K,el_d5ac72af9b1ae8ea,False,False,False,False,False
K_000111,K,el_228bb9e8f2d594a0,False,False,False,False,False
K_000112,K,el_be40020557057837,False,False,False,False,False
K_000113,K,el_28ee8d940007d1b7,False,False,False,False,False
K_000114,K,el_d5f9384f5c6372b7,False,False,False,False,False
K_000115,K,el_e433df578e0f622b,False,False,False,False,False
K_000116,K,el_9964e08141d80183,False,False,False,False,False
K_000117,K,el_b033afde325528df,False,False,False,False,False
K_000118,K,el_4bb1948780b83725,False,False,False,False,False
K_000119,K,el_d5a01a76d5e3c819,False,True,False,True,True
K_000120,K,el_ccee8403195b6343,False,True,False,True,True
K_000121,K,el_d6035e5f3c616544,False,True,False,True,True
K_000122,K,el_1f9bac37ff518cf9,False,False,False,False,False
K_000123,K,el_86a4351780cd6fca,False,False,False,False,False
K_000124,K,el_35bbe9f6c8fe44a9,False,False,False,False,False
K_000125,K,el_020b18dd33ada4b6,False,False,False,False,False
K_000126,K,el_7942728a4f5e4d26,False,False,False,False,False
K_000127,K,el_542796d5f80eebd5,False,False,False,False,False
K_000128,K,el_1522d868f0a075b6,False,False,False,False,False
K_000129,K,el_b56d8ca2e9016f53,False,False,False,False,False
K_000130,K,el_e9e2626371c1879a,False,False,False,False,False
K_000131,K,el_70986b608a44963d,False,False,False,False,False
K_000132,K,el_8c8520c2d9d6b9a1,False,False,False,False,False
K_000133,K,el_611bee1e7b3eb8ee,False,False,False,False,False
K_000134,K,el_4e1b2515be083330,False,False,False,False,False
K_000135,K,el_86fdfb8af5f5750a,False,False,False,False,False
K_000136,K,el_4f4d43142a082a93,False,False,False,False,False
K_000137,K,el_1b65b9e4817746b8,False,False,False,False,False
K_000138,K,el_7909bdfa567662a4,False,False,False,False,False
K_000139,K,el_844a95017457a1b6,False,False,False,False,False
K_000140,K,el_bf11d61ba467a5d2,False,True,False,True,True
K_000141,K,el_0df0b77c9d65d040,False,True,False,True,True
K_000142,K,el_17cfac5ba5565e73,False,False,False,False,False
K_000143,K,el_a08a5e835f237831,False,False,False,False,False
K_000144,K,el_a46d51fef1beec76,False,False,False,False,False
K_000145,K,el_770225fe98a603fa,False,False,False,False,False
K_000146,K,el_5116288c9b344a6c,False,False,False,False,False
K_000147,K,el_02be56763aaedb29,False,False,False,False,False
K_000148,K,el_61dd88322e88b235,False,False,False,False,False
K_000149,K,el_3af99e57e351cb6d,False,False,False,False,False
K_000150,K,el_7d18a2cc0b22b149,False,False,False,False,False
K_000151,K,el_4202e182996f27f5,False,False,False,False,False
K_000152,K,el_435f111d3de0ad36,False,False,False,False,False
