query_id,manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query,manual_checked,annotation_status,analogue_level,relevance_score_0_to_3,citation_title,citation_year,doi,url,source_journal_or_database,same_sodium_working_ion,same_formula,same_framework,same_transition_metal,same_anion_framework,electrochemical_evidence_reported,computed_or_experimental,manual_evidence_note,reviewer_initials,manual_check_date,needs_second_check,evidence_confidence_0_to_3,do_not_use_as_discovery_claim,manual_filling_hint,negative_result_rule
Q0228,Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxMn(CO3)(SO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn%28CO3%29%28SO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxmn(co3)(so4) sodium ion battery cathode,TRUE,general_background_only,background_only,1,Design of new sulfate-based positive electrode materials for Li- and Na-ion batteries,2013,,https://theses.hal.science/tel-01018912v1,PhD thesis / HAL,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,experimental,"Search for NaxMn(CO3)(SO4) sodium-ion battery cathode did not return exact manganese carbonate-sulfate evidence. The selected source is broad sulfate-based positive-electrode background for Li- and Na-ion batteries, mainly involving sulfate materials rather than the exact Candidate 27 mixed carbonate-sulfate formula. This is general background only and is not validation of the Materials Project triage rank",Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0229,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3VSiO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3VSiO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3vsio4co3 sodium ion battery cathode,TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,Search did not return exact or near-exact sodium-ion cathode literature for this candidate/query. Therefore this row is treated as no relevant literature found and is not used as validation of the Materials Project triage rank.,Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0230,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3VSiO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3VSiO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3vsio4co3 electrode cathode,TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,Search did not return exact or near-exact sodium-ion cathode literature for this candidate/query. Therefore this row is treated as no relevant literature found and is not used as validation of the Materials Project triage rank.,Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0231,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3V(CO3)(SiO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3V%28CO3%29%28SiO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3v(co3)(sio4) sodium ion battery cathode,TRUE,same_family_same_transition_metal,same_family_same_transition_metal,1,NASICON-type V-based phosphate cathodes for sodium-ion batteries,2025, 10.54227/elab.20240014 ,https://energylab.labapress.com/article/doi/10.54227/elab.20240014,Energy Lab,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,review,"Search did not return exact Candidate 28 Na3V(CO3)(SiO4) or Na3V(SiO4)(CO3) evidence. The selected source concerns V-based NASICON/phosphate cathodes for sodium-ion batteries and mentions anion-site regulation involving groups such as SiO4 and CO3 only in a broad context. This is weak vanadium-polyanion background only, not exact silicate-carbonate evidence and not validation of the Materials Project triage rank",Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0232,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3V(CO3)(SiO4) electrode cathode,https://scholar.google.com/scholar?q=Na3V%28CO3%29%28SiO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3v(co3)(sio4) electrode cathode,TRUE,same_family_same_transition_metal,same_family_same_transition_metal,1,Improving the Electrochemical Performance of Na3V2(PO4)3 Cathode in Na-Ion Batteries by Si-Doping,2020,10.1021/acsaem.0c02188,https://doi.org/10.1021/acsaem.0c02188,ACS Applied Energy Materials / ACS Publications,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,experimental,Search did not return exact Candidate 28 sodium vanadium silicate-carbonate evidence. The selected source concerns Na3V2(PO4)3 cathode improvement by Si-doping for sodium-ion batteries. This is weak same-transition-metal sodium vanadium polyanion cathode background only. It is not exact Na3VSiO4CO3 evidence and not validation of the Materials Project triage rank,Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0233,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3V(SiO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3V%28SiO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3v(sio4)(co3) sodium ion battery cathode,TRUE,same_family_same_transition_metal,same_family_same_transition_metal,1,NASICON-type V-based phosphate cathodes for sodium-ion batteries,2025, 10.54227/elab.20240014 ,https://energylab.labapress.com/article/doi/10.54227/elab.20240014,Energy Lab,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,review,"Search did not return exact Candidate 28 Na3V(CO3)(SiO4) or Na3V(SiO4)(CO3) evidence. The selected source concerns V-based NASICON/phosphate cathodes for sodium-ion batteries and mentions anion-site regulation involving groups such as SiO4 and CO3 only in a broad context. This is weak vanadium-polyanion background only, not exact silicate-carbonate evidence and not validation of the Materials Project triage rank",Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0234,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3V(SiO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3V%28SiO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3v(sio4)(co3) electrode cathode,TRUE,same_family_same_transition_metal,same_family_same_transition_metal,1,Improving the Electrochemical Performance of Na3V2(PO4)3 Cathode in Na-Ion Batteries by Si-Doping,2020,10.1021/acsaem.0c02188,https://doi.org/10.1021/acsaem.0c02188,ACS Applied Energy Materials / ACS Publications,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,experimental,Search did not return exact Candidate 28 sodium vanadium silicate-carbonate evidence. The selected source concerns Na3V2(PO4)3 cathode improvement by Si-doping for sodium-ion batteries. This is weak same-transition-metal sodium vanadium polyanion cathode background only. It is not exact Na3VSiO4CO3 evidence and not validation of the Materials Project triage rank,Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0235,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3VSiO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3VSiO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na3vsio4co3"" sodium ion battery cathode",TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,Search did not return exact or near-exact sodium-ion cathode literature for this candidate/query. Therefore this row is treated as no relevant literature found and is not used as validation of the Materials Project triage rank.,Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0236,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3V(CO3)(SiO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3V%28CO3%29%28SiO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na3v(co3)(sio4)"" sodium ion battery cathode",TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,Search did not return exact or near-exact sodium-ion cathode literature for this candidate/query. Therefore this row is treated as no relevant literature found and is not used as validation of the Materials Project triage rank.,Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0237,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxVSiO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxVSiO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxvsio4co3 sodium ion battery cathode,TRUE,no_relevant_literature_found,none,0,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,Search did not return exact or near-exact sodium-ion cathode literature for this candidate/query. Therefore this row is treated as no relevant literature found and is not used as validation of the Materials Project triage rank.,Md Efatuzzaman Efat,7/10/2026,TRUE,1,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0238,Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxV(CO3)(SiO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxV%28CO3%29%28SiO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxv(co3)(sio4) sodium ion battery cathode,TRUE,general_background_only,background_only,1,Exploring Structure and Multi-Electron Redox for Na2CoSiO4—A Cathode Material for Na-Ion Batteries,2021,,https://www.proquest.com/openview/07efe2014c4136bf0561a4fef0ff0c58/1?pq-origsite=gscholar&cbl=18750&diss=y,State University of New York at Binghamton / ProQuest Dissertations & Theses,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,computed,"Search for NaxV(CO3)(SiO4) sodium-ion battery cathode did not return exact vanadium carbonate-silicate cathode evidence. The selected source concerns Na2CoSiO4 as a sodium-ion cathode material, so it is only broad sodium silicate cathode background. It does not contain the same transition metal V, does not confirm carbonate-silicate vanadium chemistry, and is not validation of Candidate 28 or the Materials Project triage rank",Md Efatuzzaman Efat,7/10/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0239,Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaMnO2+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,namno2 sodium ion battery cathode,TRUE,exact_or_near_exact_formula,exact_formula,3,Beta-NaMnO2: A High-Performance Cathode for Sodium-Ion Batteries,2014,10.1021/ja509704t,https://pubs.acs.org/doi/10.1021/ja509704t,Journal of the American Chemical Society / ACS Publications,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,experimental,"Experimental sodium-ion cathode paper on exact β-NaMnO2. The study reports β-NaMnO2 as a high-performance cathode for sodium-ion batteries with reversible Na extraction/insertion. This is direct exact-formula experimental literature evidence for Candidate 29, but it is not validation of the specific Materials Project computed record or triage rank",Md Efatuzzaman Efat,7/10/2026,FALSE,3,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
